Var1,Freq
行政法,143
憲法,128
民法,123
刑法,90
商事法,84
刑事訴訟法,81
公司法,71
公共政策,71
民事訴訟法,54
行政學,49
比較政治,48
政治學,46
民事法,45
國際關係,43
證券交易法,43
人力資源管理,38
國際私法,38
智慧財產權法,34
公平交易法,31
政策分析,30
消費者保護法,28
公共行政,27
刑事政策,26
國際公法,26
犯罪學,25
刑事法,25
非營利組織管理,25
保險法,25
政治經濟學,25
英美法,25
國際法,25
法理學,24
強制執行法,24
法學緒論,23
金融法,23
海商法,22
票據法,22
公務倫理,21
行政法基本理論,21
考銓制度,18
公共管理,17
民商法,16
民法總則,15
財經法,15
人事行政,14
行政救濟法,14
身分法,14
府際關係,14
專利法,14
仲裁法,13
兩岸關係,13
信託法,13
政府危機管理,13
政黨與選舉,13
國際貿易法,13
組織行為新論,13
勞動法,13
著作權法,13
環境法,13
民意調查,12
各國人事制度,12
社會法,12
破產法,12
勞工法,12
親屬法,12
民事財產法,11
西洋政治思想史,11
法律學,11
國際政治經濟學,11
國際經濟法,11
銀行法,11
刑法分則,10
危機管理,10
政府採購法,10
政治哲學,10
土地法,9
公法,9
民法物權,9
刑法總則,9
地方自治法,9
研究方法,9
商標法,9
組織理論與行為,9
繼承法,9
法律社會學,8
國際關係理論,8
智慧財產權,8
稅法,8
電子化政府,8
公司治理,7
少年事件處理法,7
民法親屬,7
地方政府,7
法學方法論,7
法學德文,7
特別刑法,7
租稅法,7
組織行為,7
智慧財產法,7
集體勞資關係,7
經濟學,7
中華民國憲法,6
公共治理,6
公共政策分析,6
比較行政,6
民法概要,6
企業併購法,6
企業管理,6
地方治理,6
西洋政治思想,6
社會科學研究方法,6
契約法,6
政治學方法論,6
美國憲法,6
英美侵權行為法,6
英美契約法,6
個人資料保護法,6
家事法,6
國際經貿法,6
基礎法學,6
組織理論,6
經濟法,6
網路法,6
人權法,5
中國政治思想史,5
中國憲法與政府,5
少年法,5
民事程序法,5
民法債編總論,5
民法繼承,5
各國政府與政治,5
地方政府與政治,5
地方政治,5
行政倫理,5
行政組織與管理,5
投票行為,5
性別與法律,5
法制史,5
法律,5
法律倫理學,5
法學日文,5
社會學,5
金融法規,5
非營利組織,5
政府與企業,5
政治行為,5
財稅法,5
國家賠償法,5
國家學,5
國際政治,5
國際海洋法,5
組織變革管理與技術,5
策略管理,5
經濟行政法,5
憲法學,5
醫療法,5
證交法,5
警察法規,5
中國政治制度史,4
公平法,4
公民參與,4
公共經濟學,4
比較政府與政治,4
民主化,4
民主理論,4
民法債編各論,4
行政訴訟法,4
亞太區域研究,4
所得稅法,4
法社會學,4
法律倫理,4
法律經濟分析,4
法律與生活,4
法律學方法論,4
法理學與法律哲學,4
法學英文,4
物權法,4
物權法及準物權法,4
社會政策,4
社會科學方法論,4
社會福利法,4
政治理論,4
政治理論與方法,4
科技法,4
英美法導論,4
能源法,4
財產法,4
國會政治,4
國際民事訴訟法,4
國際事務—區域研究,4
國際環境法,4
量化研究方法,4
經濟刑法,4
資訊法,4
電子治理,4
管理學,4
歐盟法,4
選舉制度,4
績效管理,4
醫事法,4
警察法,4
人權與民主,3
不動產管理,3
中國大陸研究,3
中國政治思想,3
公共行政與管理,3
公證法,3
比較法,3
比較法學,3
台海兩岸關係,3
外交政策,3
民法債編,3
民族主義,3
立法程序,3
立法論,3
全球治理,3
刑事實體法,3
地方制度法,3
地方財政,3
地政,3
行政法學,3
行銷管理,3
性別政治,3
法律史,3
法院組織法,3
金融,3
政治心理學,3
政治社會學,3
政治思想史,3
政治經濟,3
政黨政治,3
科技法律,3
倫理學,3
財務行政,3
財務會計,3
國家理論,3
國家責任法,3
國貿法規,3
國際人權法,3
國際刑法,3
國際投資法,3
國際金融法,3
國際海事法,3
國際組織,3
國際稅法,3
教育法,3
理則學,3
通訊傳播法,3
勞工關係法,3
勞動經濟,3
稅法總論,3
稅務法規,3
訴訟實務,3
債權法,3
新聞法規,3
資訊法律,3
資訊科技法,3
跨域治理,3
數位治理,3
憲法研究,3
憲政體制,3
戰略研究,3
環境政策,3
醫事刑法,3
羅馬法,3
WTO法,2
人力規劃,2
人力資源發展,2
人群關係,2
人權思想,2
人權教育,2
人權理論,2
土地法規,2
土地政策,2
土地登記,2
大眾傳播法,2
不動產估價,2
中共政治,2
中美外交關係,2
中國大陸政經發展,2
中國外交史,2
中國政府與政治,2
中國研究,2
中國經濟,2
公平交易法實務,2
公共經濟,2
公共選擇,2
公共關係,2
公務人員保障制度,2
公務員法,2
公務員法制,2
公務管理,2
支付法,2
文化法,2
日文法學名著選讀,2
日語,2
比較政治制度,2
半總統制專題,2
台灣政治發展,2
台灣研究,2
外交實務,2
市政學,2
民,2
民刑事訴訟,2
民事法律,2
民事訴訟實務,2
民商法概要,2
永續發展,2
生命科技法律,2
生物科技法律,2
生物統計,2
仲裁,2
企業併購,2
企業併購理論與實務,2
全球化,2
刑事法學,2
刑事證據法,2
刑訴法,2
地方自治,2
地方政府與財政,2
行政救濟,2
行政組織法,2
行政程序法,2
行政資訊管理,2
行銷學,2
西洋外交史,2
投資法,2
災害防救,2
災害管理,2
兩岸關係與大陸政策,2
兩性關係法,2
拉丁美洲,2
東亞政治經濟,2
東亞區域研究,2
法律思想史,2
法律實務,2
法倫理學,2
法學,2
法學概要,2
社區發展,2
社會保險法,2
社會學理論,2
金融監理,2
非訟事件法,2
侵權行為法,2
政府人力資源管理,2
政府制度與政治,2
政府預算,2
政府績效管理,2
政治行銷,2
政治參與,2
政治發展,2
政治傳播,2
政策評估,2
科技政策,2
科技政策與管理,2
科技管理,2
科技與社會,2
美國外交政策,2
英美刑法暨刑事訴訟法,2
計量分析,2
